id,lat,lng,start,end,type,sev
sto_1535230800_00444,15.062,300.703,1535230800,1536267600,3,2
fir_1533502800_00692,-35.393,400.27,1533502800,1534971600,1,2
ear_1021582800_00365,36.985,249.033,1021582800,1021582800,4,3
ear_1051909200_00366,36.605,150.114,1051909200,1051909200,4,1
fir_1411851600_00693,37.769,300.307,1411851600,1413320400,1,1
vol_1097182800_00218,63.758,-19.5,1097182800,1101675600,5,2
fir_1312146000_00694,60.68,600.694,1312146000,1315083600,1,1
fir_1501707600_00695,-36.306,399.613,1501707600,1504558800,1,2
vol_1184706000_00219,31.736,130.618,1184706000,1192482000,5,1
flo_1157662800_00527,-8.114,300.283,1157662800,1159822800,2,2
flo_1404162000_00528,29.967,250.429,1404162000,1405285200,2,1
vol_1676235600_00220,-1.497,29.026,1676235600,1679259600,5,1
sto_909525600_00445,-17.493,299.11,909525600,910044000,3,1
ear_1267480800_00367,36.99,149.772,1267480800,1267480800,4,3
flo_1248642000_00529,29.678,250.245,1248642000,1250542800,2,2
fir_1503176400_00696,-1.059,298.906,1503176400,1505077200,1,1
sto_1470085200_00446,-18.361,299.206,1470085200,1470949200,3,3
sto_999550800_00447,20.479,499.072,999550800,999982800,3,2
fir_1534539600_00697,37.777,300.509,1534539600,1535230800,1,2
flo_938984400_00530,30.045,250.716,938984400,939157200,2,1
fir_1654117200_00698,37.825,249.913,1654117200,1654894800,1,1
fir_1061067600_00699,38.165,249.999,1061067600,1063746000,1,2
ear_1385676000_00368,28.209,299.619,1385676000,1385676000,4,3
fir_1437598800_00700,60.404,599.413,1437598800,1438290000,1,2
ear_1253048400_00369,-29.449,400.475,1253048400,1253048400,4,3
fir_1780434000_00701,-5.034,499.631,1780434000,1783198800,1,1
sto_1408568400_00448,20.762,499.746,1408568400,1409518800,3,3
sto_1257026400_00449,14.682,300.749,1257026400,1258408800,3,1
ear_1098824400_00370,-5.946,399.62,1098824400,1098824400,4,3
fir_1152392400_00702,59.439,599.16,1152392400,1152651600,1,1
sto_1764190800_00450,20.117,498.653,1764190800,1764882000,3,1
fir_1378414800_00703,-1.866,300.267,1378414800,1380661200,1,1
ear_1607202000_00371,35.226,150.806,1607202000,1607202000,4,3
vol_1108936800_00221,-5.888,105.528,1108936800,1113688800,5,3
flo_1792962000_00531,-7.7,300.136,1792962000,1794862800,2,1
ear_1434834000_00372,-29.867,400.592,1434834000,1434834000,4,2
fir_1721682000_00704,38.171,299.591,1721682000,1722805200,1,2
fir_1276722000_00705,38.138,250.106,1276722000,1277758800,1,1
sto_1471122000_00451,15.127,299.383,1471122000,1471640400,3,1
ear_1582318800_00373,-29.359,399.403,1582318800,1582318800,4,2
ear_1481576400_00374,35.416,149.697,1481576400,1481576400,4,2
fir_1689627600_00706,38.077,249.932,1689627600,1692910800,1,1
flo_1563829200_00532,29.594,250.256,1563829200,1566248400,2,3
flo_1401915600_00533,30.043,250.384,1401915600,1403038800,2,2
fir_1153342800_00707,38.003,250.03,1153342800,1158354000,1,3
flo_1412110800_00534,-7.646,300.046,1412110800,1412629200,2,1
sto_911426400_00452,20.62,499.762,911426400,912463200,3,1
flo_1504904400_00535,49.866,300.088,1504904400,1506891600,2,1
sto_1633294800_00453,-18.486,299.417,1633294800,1634072400,3,3
fir_1560373200_00708,-2.086,301.062,1560373200,1562619600,1,1
sto_1509483600_00454,15.317,300.287,1509483600,1510174800,3,3
fir_874098000_00709,-1.197,298.879,874098000,876690000,1,1
sto_1187989200_00455,15.651,299.931,1187989200,1188939600,3,2
sto_1163109600_00456,-17.835,299.194,1163109600,1163455200,3,2
sto_1381698000_00457,20.278,500.641,1381698000,1382216400,3,1
fir_865630800_00710,-33.865,399.837,865630800,865717200,1,1
flo_1602450000_00536,30.328,249.859,1602450000,1604955600,2,1
fir_1032296400_00711,-4.878,500.503,1032296400,1035493200,1,1
vol_1531947600_00222,18.983,-98.577,1531947600,1539723600,5,1
sto_840574800_00458,-18.063,299.778,840574800,840920400,3,2
flo_1785877200_00537,-7.728,300.224,1785877200,1786827600,2,3
vol_1417730400_00223,37.741,15.103,1417730400,1425506400,5,3
ear_1355263200_00375,17.61,199.075,1355263200,1355263200,4,1
fir_1758747600_00712,-5.12,500.08,1758747600,1760562000,1,1
vol_1154379600_00224,19.207,-155.587,1154379600,1159218000,5,2
flo_1377118800_00538,23.609,199.639,1377118800,1378069200,2,3
flo_1658091600_00539,39.837,400.325,1658091600,1660510800,2,1
fir_1023310800_00713,-2.866,299.132,1023310800,1025298000,1,1
ear_1001192400_00376,-6.074,399.374,1001192400,1001192400,4,3
vol_1155675600_00225,-7.308,110.614,1155675600,1163451600,5,1
sto_1568926800_00459,22.009,250.139,1568926800,1570654800,3,2
flo_1121979600_00540,-7.871,300.146,1121979600,1123966800,2,1
fir_1313787600_00714,-2.388,299.775,1313787600,1318626000,1,3
fir_1118264400_00715,-5.45,499.964,1118264400,1120338000,1,2
flo_966286800_00541,29.66,249.805,966286800,968533200,2,1
ear_1473368400_00377,38.755,200.211,1473368400,1473368400,4,1
sto_876258000_00460,-18.091,299.376,876258000,877035600,3,2
sto_1536354000_00461,19.286,500.081,1536354000,1536786000,3,1
sto_1348606800_00462,-16.918,299.81,1348606800,1350162000,3,1
fir_1662411600_00716,-2.675,300.104,1662411600,1664053200,1,1
fir_1030136400_00717,-36.007,400.59,1030136400,1033851600,1,1
ear_972421200_00378,-5.862,400.161,972421200,972421200,4,2
fir_1567717200_00718,-5.399,500.004,1567717200,1570222800,1,2
flo_1413666000_00542,24.79,199.484,1413666000,1414184400,2,2
flo_1414270800_00543,29.7,250.591,1414270800,1415998800,2,1
fir_838414800_00719,37.43,299.865,838414800,841611600,1,1
sto_1128546000_00463,19.052,498.878,1128546000,1130187600,3,1
flo_1792789200_00544,-8.316,299.77,1792789200,1795035600,2,1
flo_1313874000_00545,39.901,399.294,1313874000,1316466000,2,2
flo_868050000_00546,49.899,300.006,868050000,869778000,2,1
ear_1758315600_00379,-41.28,200.393,1758315600,1758315600,4,3
ear_1681678800_00380,39.018,199.772,1681678800,1681678800,4,3
fir_1756155600_00720,36.578,299.374,1756155600,1757624400,1,1
fir_1338670800_00721,-35.199,400.802,1338670800,1340917200,1,1
fir_929739600_00722,38.127,299.993,929739600,932763600,1,2
dro_822434400_00078,2.223,399.677,822434400,881186400,6,3
ear_1637355600_00381,-30.433,400.082,1637355600,1637355600,4,1
sto_909176400_00464,21.311,249.84,909176400,910386000,3,1
ear_1767301200_00382,-40.562,198.243,1767301200,1767301200,4,2
flo_897253200_00547,-8.176,300.315,897253200,898981200,2,1
sto_1186520400_00465,-16.908,299.499,1186520400,1187643600,3,2
fir_1685653200_00723,37.089,300.429,1685653200,1686258000,1,1
fir_1724360400_00724,-35.535,400.661,1724360400,1724792400,1,1
sto_1034802000_00466,19.717,499.735,1034802000,1035234000,3,3
flo_840315600_00548,40.472,400.483,840315600,842389200,2,2
vol_1339534800_00226,-21.055,55.666,1339534800,1347310800,5,2
flo_1066251600_00549,40.671,400.31,1066251600,1067461200,2,1
flo_1434920400_00550,23.353,199.607,1434920400,1436907600,2,1
flo_1381698000_00551,40.046,400.596,1381698000,1382302800,2,1
sto_912031200_00467,22.803,249.225,912031200,913672800,3,2
fir_1536613200_00725,0.066,399.824,1536613200,1540069200,1,2
fir_870642000_00726,38.148,250.062,870642000,872110800,1,1
sto_974152800_00468,-19.123,299.975,974152800,975103200,3,2
fir_1094245200_00727,-1.981,299.049,1094245200,1098046800,1,2
sto_1407963600_00469,-18.412,299.249,1407963600,1409346000,3,1
fir_1750280400_00728,-1.253,300.381,1750280400,1754168400,1,2
flo_1154638800_00552,32.869,300.021,1154638800,1157144400,2,2
fir_1693774800_00729,-1.447,300.09,1693774800,1694552400,1,2
vol_1602968400_00227,37.827,14.953,1602968400,1610744400,5,1
ear_870123600_00383,28.513,300.561,870123600,870123600,4,1
sto_1287262800_00470,-17.097,300.019,1287262800,1288818000,3,2
fir_932677200_00730,59.611,599.948,932677200,934146000,1,1
fir_1693515600_00731,36.544,300.377,1693515600,1697058000,1,1
fir_901573200_00732,-35.404,400.885,901573200,905720400,1,3
vol_1457733600_00228,-6.351,105.515,1457733600,1465509600,5,1
fir_1533330000_00733,-2.457,298.851,1533330000,1536094800,1,2
fir_874962000_00734,-5.538,500.324,874962000,875394000,1,1
fir_841870800_00735,0.153,399.852,841870800,844462800,1,1
dro_1298671200_00079,-19.916,300.329,1298671200,1313359200,6,3
fir_1026594000_00736,-4.475,499.585,1026594000,1030395600,1,2
sto_941925600_00471,-19.01,299.2,941925600,943308000,3,2
fir_1591045200_00737,37.96,250.089,1591045200,1591909200,1,1
ear_1012255200_00384,36.236,149.245,1012255200,1012255200,4,1
flo_1149195600_00553,50.023,299.847,1149195600,1151010000,2,1
fir_1031000400_00738,-5.492,499.921,1031000400,1033592400,1,1
ear_1109455200_00385,-43.023,198.537,1109455200,1109455200,4,2
fir_991342800_00739,37.989,249.806,991342800,992206800,1,1
fir_1308430800_00740,-1.125,300.654,1308430800,1309122000,1,2
ear_1183928400_00386,36.933,248.541,1183928400,1183928400,4,1
dro_981324000_00080,-31.151,300.783,981324000,1000677600,6,3
fir_1086382800_00741,59.127,599.672,1086382800,1089666000,1,1
vol_1252270800_00229,46.325,-122.138,1252270800,1260046800,5,3
vol_1078956000_00230,37.813,14.818,1078956000,1086732000,5,2
flo_1440363600_00554,39.314,400.056,1440363600,1441746000,2,1
dro_1359928800_00081,-32.6,299.532,1359928800,1419372000,6,3
flo_1402002000_00555,40.639,399.86,1402002000,1403643600,2,1
sto_1731099600_00472,21.2,249.62,1731099600,1732827600,3,2
flo_1750107600_00556,50.047,299.884,1750107600,1750366800,2,1
flo_1371589200_00557,31.056,300.57,1371589200,1373576400,2,1
fir_866149200_00742,-5.129,499.916,866149200,867877200,1,1
ear_1705611600_00387,36.231,148.847,1705611600,1705611600,4,1
flo_1781643600_00558,40.359,400.433,1781643600,1783026000,2,1
fir_991774800_00743,37.964,249.897,991774800,991861200,1,1
ear_1285880400_00388,-30.475,400.211,1285880400,1285880400,4,1
fir_1568494800_00744,38.536,299.879,1568494800,1570136400,1,1
fir_897339600_00745,38.574,299.947,897339600,900536400,1,2
ear_951084000_00389,-4.828,400.888,951084000,951084000,4,2
sto_1511470800_00473,19.154,499.985,1511470800,1513285200,3,3
fir_1789506000_00746,37.41,299.418,1789506000,1790024400,1,1
flo_1345582800_00559,23.271,200.789,1345582800,1347310800,2,2
flo_1339362000_00560,24.362,199.521,1339362000,1339794000,2,1
sto_1791147600_00474,15.308,249.688,1791147600,1792962000,3,1
fir_1152392400_00747,-5.33,499.794,1152392400,1153602000,1,1
fir_1409173200_00748,-4.865,499.907,1409173200,1410814800,1,1
flo_1466888400_00561,-7.678,300.367,1466888400,1469480400,2,1
ear_1015452000_00390,37.483,248.972,1015452000,1015452000,4,3
sto_877035600_00475,15.742,249.358,877035600,877640400,3,2
flo_1468443600_00562,-7.874,300.303,1468443600,1469566800,2,1
vol_832280400_00231,31.496,130.622,832280400,838846800,5,1
fir_1150578000_00749,36.435,299.85,1150578000,1154466000,1,1
flo_1402347600_00563,24.208,200.536,1402347600,1403470800,2,3
vol_1672002000_00232,-7.333,110.166,1672002000,1675890000,5,1
fir_1342299600_00750,59.835,599.072,1342299600,1343682000,1,1
fir_1567458000_00751,0.147,399.875,1567458000,1574974800,1,3
fir_1315947600_00752,0.146,400.186,1315947600,1316034000,1,2
fir_1127509200_00753,-1.437,300.552,1127509200,1131656400,1,3
vol_1442955600_00233,46.026,-122.412,1442955600,1450731600,5,1
ear_971989200_00391,38.926,200.34,971989200,971989200,4,2
fir_1127854800_00754,60.395,600.621,1127854800,1137186000,1,3
fir_994798800_00755,38.183,249.809,994798800,1001970000,1,3
ear_1079820000_00392,-30.423,399.748,1079820000,1079820000,4,2
flo_1630789200_00564,30.257,249.836,1630789200,1632862800,2,1
fir_1694898000_00756,36.513,299.697,1694898000,1697230800,1,1
fir_1403298000_00757,37.918,249.985,1403298000,1404248400,1,1
fir_1410296400_00758,60.856,599.186,1410296400,1413147600,1,1
fir_1569272400_00759,-5.394,499.611,1569272400,1571000400,1,1
sto_1444078800_00476,15.472,300.255,1444078800,1445029200,3,3
sto_1472072400_00477,18.869,499.729,1472072400,1473109200,3,3
sto_973634400_00478,-18.016,299.208,973634400,975276000,3,2
sto_1348434000_00479,19.547,499.56,1348434000,1349470800,3,2
flo_1086987600_00565,50.081,300.011,1086987600,1088197200,2,3
ear_1345669200_00393,-5.688,399.154,1345669200,1345669200,4,1
fir_872024400_00760,-1.531,299.395,872024400,874270800,1,1
sto_1217624400_00480,14.562,300.406,1217624400,1219266000,3,2
fir_1433278800_00761,-0.108,400.039,1433278800,1436562000,1,1
fir_1056488400_00762,38.127,298.954,1056488400,1057179600,1,1
ear_884901600_00394,-41.184,200.197,884901600,884901600,4,3
sto_1503522000_00481,21.377,250.645,1503522000,1504731600,3,3
fir_1154379600_00763,-0.078,400.199,1154379600,1157317200,1,1
fir_841957200_00764,59.713,599.662,841957200,842648400,1,1
sto_1440277200_00482,21.963,250.93,1440277200,1441746000,3,2
fir_1601154000_00765,59.29,599.017,1601154000,1601845200,1,2
vol_1717534800_00234,46.252,-122.029,1717534800,1725310800,5,2
flo_1284757200_00566,24.058,199.972,1284757200,1285016400,2,2
vol_841525200_00235,37.578,14.867,841525200,849301200,5,3
flo_1471813200_00567,31.932,301.076,1471813200,1472418000,2,1
fir_1655067600_00766,-2.756,300.9,1655067600,1658091600,1,3
ear_1601067600_00395,28.155,300.46,1601067600,1601067600,4,2
flo_906238800_00568,29.394,250.438,906238800,907362000,2,2
fir_902005200_00767,-1.0,301.032,902005200,902869200,1,2
ear_826668000_00396,39.204,199.919,826668000,826668000,4,2
fir_1720558800_00768,36.464,298.864,1720558800,1722027600,1,2
sto_1381957200_00483,14.838,299.429,1381957200,1382994000,3,2
fir_1654894800_00769,-5.446,499.702,1654894800,1655326800,1,2
fir_1600808400_00770,37.785,301.07,1600808400,1602882000,1,1
sto_1066424400_00484,19.37,500.995,1066424400,1067547600,3,3
fir_1251147600_00771,36.808,299.05,1251147600,1253912400,1,1
flo_1065819600_00569,50.078,300.111,1065819600,1067288400,2,1
ear_1456092000_00397,36.071,250.799,1456092000,1456092000,4,3
fir_1155070800_00772,-34.754,400.816,1155070800,1155675600,1,1
ear_1474232400_00398,-4.433,400.779,1474232400,1474232400,4,1
fir_1597352400_00773,-5.31,500.081,1597352400,1599426000,1,2
flo_876862800_00570,23.77,199.891,876862800,877554000,2,1
flo_1064178000_00571,32.505,299.956,1064178000,1066424400,2,3
fir_1725915600_00774,59.672,600.996,1725915600,1726952400,1,1
ear_1363039200_00399,16.626,199.639,1363039200,1363039200,4,1
flo_1003266000_00572,30.234,249.858,1003266000,1004648400,2,1
dro_1456092000_00082,1.944,399.808,1456092000,1503266400,6,2
fir_1032123600_00775,60.803,600.748,1032123600,1034024400,1,2
fir_1663621200_00776,37.852,250.18,1663621200,1666472400,1,1
vol_1561237200_00236,63.376,-19.768,1561237200,1569013200,5,3
sto_1092258000_00485,18.964,499.553,1092258000,1093122000,3,1
sto_1792443600_00486,-17.387,299.933,1792443600,1792875600,3,1
flo_1158267600_00573,32.548,299.575,1158267600,1160427600,2,2
flo_1001624400_00574,50.103,300.0,1001624400,1002488400,2,1
sto_1317157200_00487,15.35,299.561,1317157200,1317848400,3,1
ear_1069624800_00400,-41.287,198.849,1069624800,1069624800,4,1
flo_1726261200_00575,24.424,200.629,1726261200,1728162000,2,2
dro_1426111200_00083,14.993,499.954,1426111200,1447797600,6,3
fir_1183496400_00777,-5.364,500.12,1183496400,1183755600,1,1
vol_1074031200_00237,37.592,15.223,1074031200,1078178400,5,1
vol_1625346000_00238,63.583,-19.332,1625346000,1633122000,5,1
fir_874530000_00778,-4.659,500.128,874530000,874962000,1,1
fir_905115600_00779,60.691,600.54,905115600,915310800,1,3
ear_1232661600_00401,16.663,199.073,1232661600,1232661600,4,2
flo_1687899600_00576,29.601,250.607,1687899600,1688677200,2,1
fir_837723600_00780,-5.305,500.083,837723600,840834000,1,1
flo_1444510800_00577,31.525,299.213,1444510800,1446670800,2,1
sto_997045200_00488,-18.62,299.901,997045200,998600400,3,1
fir_1662066000_00781,59.499,600.317,1662066000,1665262800,1,1
flo_1689627600_00578,29.94,250.212,1689627600,1691010000,2,2
flo_1181854800_00579,39.857,400.44,1181854800,1183582800,2,2
flo_1190926800_00580,49.982,300.099,1190926800,1192395600,2,1
fir_1433538000_00782,37.806,250.098,1433538000,1434488400,1,1
fir_1433797200_00783,-5.299,499.445,1433797200,1435179600,1,2
sto_1062795600_00489,14.885,300.51,1062795600,1063573200,3,2
fir_1628715600_00784,-4.532,500.432,1628715600,1632344400,1,1
fir_1623099600_00785,38.153,249.875,1623099600,1625000400,1,1
sto_1599426000_00490,-17.305,299.44,1599426000,1600203600,3,2
fir_1623445200_00786,-35.282,398.963,1623445200,1623531600,1,1
ear_1201816800_00402,36.816,149.172,1201816800,1201816800,4,3
vol_1667509200_00239,37.72,14.896,1667509200,1675285200,5,2
vol_900277200_00240,-6.045,105.191,900277200,902955600,5,1
fir_1186347600_00787,59.823,599.116,1186347600,1189630800,1,1
fir_1031691600_00788,-34.746,401.13,1031691600,1034888400,1,2
ear_1144702800_00403,-29.586,400.08,1144702800,1144702800,4,1
ear_1208379600_00404,-30.576,399.468,1208379600,1208379600,4,2
ear_1021237200_00405,27.624,299.306,1021237200,1021237200,4,3
flo_1002574800_00581,30.389,249.605,1002574800,1004302800,2,1
fir_1060635600_00789,38.168,299.488,1060635600,1064523600,1,1
fir_1121979600_00790,-34.414,398.89,1121979600,1122584400,1,1
flo_1286226000_00582,29.981,250.133,1286226000,1287090000,2,2
ear_1592254800_00406,-29.55,400.609,1592254800,1592254800,4,1
sto_1565384400_00491,15.318,250.073,1565384400,1566075600,3,1
flo_1783458000_00583,23.889,200.251,1783458000,1784149200,2,2
sto_1003093200_00492,-18.158,298.947,1003093200,1003438800,3,2
sto_1635022800_00493,22.365,249.282,1635022800,1636664400,3,1
fir_1536094800_00791,0.015,400.197,1536094800,1538514000,1,1
fir_1594501200_00792,0.003,399.958,1594501200,1597784400,1,1
fir_1216328400_00793,-1.715,299.567,1216328400,1219611600,1,1
fir_1757106000_00794,-4.469,500.491,1757106000,1760821200,1,1
dro_1451772000_00084,1.781,399.932,1451772000,1475445600,6,3
ear_1207602000_00407,-30.38,400.381,1207602000,1207602000,4,1
fir_999378000_00795,36.877,299.737,999378000,1001624400,1,2
flo_1791752400_00584,32.83,300.897,1791752400,1792011600,2,2
fir_1433192400_00796,60.605,600.306,1433192400,1434488400,1,1
fir_963176400_00797,-35.678,400.81,963176400,964213200,1,1
fir_1781643600_00798,37.89,250.161,1781643600,1783976400,1,2
flo_1569531600_00585,23.709,199.59,1569531600,1571518800,2,1
flo_1533070800_00586,30.467,249.841,1533070800,1534626000,2,1
flo_1248728400_00587,29.588,249.667,1248728400,1251147600,2,1
fir_1754773200_00799,-1.2,300.685,1754773200,1758402000,1,1
dro_1172527200_00085,33.732,300.699,1172527200,1214690400,6,2
fir_1345064400_00800,-0.109,399.866,1345064400,1347224400,1,1
vol_1115413200_00241,-21.493,55.934,1115413200,1121029200,5,3
fir_1314478800_00801,38.188,250.146,1314478800,1314910800,1,2
flo_1444165200_00588,29.394,249.398,1444165200,1445979600,2,2
sto_1096750800_00494,14.484,300.332,1096750800,1097787600,3,1
fir_1663534800_00802,-4.833,499.649,1663534800,1666386000,1,2
sto_1568322000_00495,15.452,299.416,1568322000,1569531600,3,2
fir_1348434000_00803,38.027,249.9,1348434000,1349557200,1,1
fir_1692565200_00804,36.464,301.24,1692565200,1695416400,1,1
flo_1603141200_00589,31.355,299.75,1603141200,1604178000,2,1
ear_1771621200_00408,36.05,151.054,1771621200,1771621200,4,2
ear_1465333200_00409,28.359,299.639,1465333200,1465333200,4,2
fir_1601154000_00805,-35.115,399.68,1601154000,1604178000,1,1
ear_1482008400_00410,27.631,299.85,1482008400,1482008400,4,1
ear_915487200_00411,28.081,300.54,915487200,915487200,4,2
sto_1785877200_00496,-18.287,300.046,1785877200,1786222800,3,2
vol_1552251600_00242,19.452,-155.523,1552251600,1559077200,5,2
fir_1060808400_00806,60.27,600.702,1060808400,1062450000,1,1
flo_1758229200_00590,32.792,299.377,1758229200,1759093200,2,1
fir_1308344400_00807,59.969,599.875,1308344400,1310590800,1,1
fir_1472072400_00808,-35.212,401.194,1472072400,1475269200,1,1
fir_1345582800_00809,37.981,250.067,1345582800,1346792400,1,1
ear_1407445200_00412,27.956,299.485,1407445200,1407445200,4,1
fir_1214254800_00810,38.077,250.169,1214254800,1216933200,1,1
ear_1721854800_00413,16.366,199.277,1721854800,1721854800,4,1
ear_1614546000_00414,-43.376,200.532,1614546000,1614546000,4,2
fir_1027717200_00811,-2.204,300.534,1027717200,1029963600,1,1
fir_1311627600_00812,-2.699,301.031,1311627600,1311714000,1,2
fir_1657918800_00813,-1.981,300.277,1657918800,1661115600,1,2
fir_1276549200_00814,-0.064,400.16,1276549200,1277845200,1,1
vol_1684962000_00243,35.318,138.936,1684962000,1690837200,5,1
flo_1499029200_00591,31.322,299.328,1499029200,1500670800,2,2
fir_934405200_00815,-4.786,499.389,934405200,934578000,1,2
sto_1445893200_00497,22.082,249.075,1445893200,1446325200,3,1
fir_1061499600_00816,-4.739,499.866,1061499600,1063054800,1,1
ear_927061200_00415,-30.367,399.71,927061200,927061200,4,2
flo_1090443600_00592,50.097,299.846,1090443600,1092344400,2,2
vol_893710800_00244,35.403,138.89,893710800,896043600,5,3
sto_1723323600_00498,15.606,250.148,1723323600,1723928400,3,3
vol_1668459600_00245,-21.485,55.695,1668459600,1671915600,5,3
sto_871592400_00499,15.073,300.705,871592400,873320400,3,2
fir_1661547600_00817,-34.732,399.737,1661547600,1663189200,1,1
ear_1028926800_00416,-4.653,398.8,1028926800,1028926800,4,2
dro_887752800_00086,-19.715,299.847,887752800,903304800,6,3
fir_1685998800_00818,38.074,250.1,1685998800,1688158800,1,2
flo_1065214800_00593,40.786,400.874,1065214800,1065387600,2,1
sto_1097096400_00500,21.158,499.787,1097096400,1098046800,3,3
sto_1722632400_00501,20.332,499.551,1722632400,1724187600,3,2
ear_1022274000_00417,39.196,200.313,1022274000,1022274000,4,1
flo_1784062800_00594,30.122,250.125,1784062800,1784581200,2,3
fir_1064091600_00819,38.162,250.032,1064091600,1064437200,1,1
fir_1118523600_00820,-2.428,299.702,1118523600,1122411600,1,1
sto_1635109200_00502,22.396,249.525,1635109200,1636578000,3,2
sto_1378242000_00503,20.875,500.885,1378242000,1379883600,3,2
sto_1252270800_00504,21.192,250.47,1252270800,1253566800,3,1
fir_1347224400_00821,37.757,299.234,1347224400,1350680400,1,2
fir_1720126800_00822,37.925,250.145,1720126800,1728766800,1,3
vol_1055106000_00246,19.467,-155.351,1055106000,1062882000,5,3
sto_1415224800_00505,15.157,300.159,1415224800,1417039200,3,3
flo_1658178000_00595,50.131,300.128,1658178000,1660165200,2,3
sto_1700254800_00506,-18.568,299.533,1700254800,1701810000,3,1
sto_1123448400_00507,21.82,250.239,1123448400,1123707600,3,3
fir_933973200_00823,38.177,250.141,933973200,935355600,1,2
ear_834354000_00418,36.117,248.895,834354000,834354000,4,1
fir_961966800_00824,37.171,299.605,961966800,964213200,1,1
sto_905374800_00508,20.827,501.003,905374800,907189200,3,3
fir_1309554000_00825,-1.845,299.573,1309554000,1316811600,1,3
sto_1123707600_00509,15.528,249.787,1123707600,1124312400,3,1
sto_847922400_00510,18.959,499.142,847922400,848786400,3,1
vol_1698699600_00247,-7.474,110.291,1698699600,1706475600,5,1
vol_1592168400_00248,-5.862,105.624,1592168400,1592946000,5,2
flo_1465938000_00596,39.385,400.777,1465938000,1466715600,2,2
flo_1598562000_00597,49.981,299.948,1598562000,1600808400,2,1
flo_1782075600_00598,31.982,299.132,1782075600,1782853200,2,1
sto_1316552400_00511,15.556,249.262,1316552400,1318107600,3,2
flo_1498942800_00599,31.132,299.815,1498942800,1501189200,2,2
flo_1034715600_00600,50.066,300.026,1034715600,1036443600,2,2
flo_1094763600_00601,40.327,400.592,1094763600,1095714000,2,1
fir_1248469200_00826,-4.993,500.592,1248469200,1251493200,1,2
dro_1583182800_00087,15.017,499.997,1583182800,1597698000,6,3
ear_1326146400_00419,-3.968,400.47,1326146400,1326146400,4,1
dro_1170799200_00088,-31.049,300.281,1170799200,1202248800,6,2
dro_824076000_00089,15.009,499.956,824076000,876866400,6,3
sto_1098478800_00512,14.691,299.52,1098478800,1099947600,3,1
flo_1474923600_00602,31.502,300.381,1474923600,1475182800,2,3
fir_1154638800_00827,37.31,299.021,1154638800,1156366800,1,2
dro_888703200_00090,-31.728,300.87,888703200,912204000,6,2
sto_1067205600_00513,-18.264,300.699,1067205600,1067551200,3,2
flo_1380574800_00603,32.254,300.443,1380574800,1381957200,2,1
flo_1537650000_00604,50.053,299.872,1537650000,1538600400,2,3
ear_1103666400_00420,36.34,150.206,1103666400,1103666400,4,1
dro_1295215200_00091,33.477,301.117,1295215200,1341180000,6,2
sto_872024400_00514,-17.868,301.281,872024400,872715600,3,1
fir_1688331600_00828,-1.538,300.461,1688331600,1689973200,1,2
sto_1098046800_00515,20.728,499.672,1098046800,1099774800,3,2
fir_1213045200_00829,59.533,600.329,1213045200,1216674000,1,1
ear_1670619600_00421,-29.542,400.279,1670619600,1670619600,4,3
flo_1782594000_00605,31.729,299.493,1782594000,1784667600,2,1
vol_1098824400_00249,-21.436,55.798,1098824400,1100638800,5,3
ear_1694638800_00422,38.931,199.689,1694638800,1694638800,4,2
sto_973461600_00516,21.39,250.026,973461600,974844000,3,2
sto_973202400_00517,-18.279,298.707,973202400,973461600,3,1
flo_1032210000_00606,40.204,399.414,1032210000,1032382800,2,3
flo_1654981200_00607,23.827,199.142,1654981200,1656277200,2,1
ear_831762000_00423,37.376,249.79,831762000,831762000,4,2
fir_1626814800_00830,-34.769,400.284,1626814800,1628715600,1,3
flo_1790283600_00608,24.176,199.698,1790283600,1792530000,2,2
flo_999378000_00609,49.964,300.112,999378000,1001797200,2,1
sto_1761080400_00518,22.741,249.32,1761080400,1762635600,3,2
ear_1608670800_00424,-29.408,400.321,1608670800,1608670800,4,3
fir_1371934800_00831,-4.703,500.511,1371934800,1375477200,1,1
flo_1123880400_00610,-7.892,300.24,1123880400,1126386000,2,2
fir_1441141200_00832,-34.741,400.572,1441141200,1443906000,1,1
flo_1657400400_00611,23.57,200.584,1657400400,1658696400,2,1
fir_1725138000_00833,37.94,299.092,1725138000,1727470800,1,1
flo_1496437200_00612,23.783,199.748,1496437200,1497128400,2,1
sto_1195423200_00519,15.104,299.518,1195423200,1195768800,3,2
fir_1280696400_00834,-4.786,500.363,1280696400,1282424400,1,1
dro_1389391200_00092,33.578,299.581,1389391200,1438466400,6,3
ear_1730581200_00425,37.186,250.695,1730581200,1730581200,4,3
sto_1410642000_00520,21.247,249.182,1410642000,1411938000,3,3
vol_1680037200_00250,35.217,138.968,1680037200,1687813200,5,2
sto_873666000_00521,-18.09,300.122,873666000,875134800,3,1
sto_1629320400_00522,21.511,250.77,1629320400,1629579600,3,2
fir_1536267600_00835,-4.927,500.322,1536267600,1537131600,1,1
fir_1689022800_00836,38.198,249.956,1689022800,1690059600,1,1
fir_1688850000_00837,60.783,600.823,1688850000,1692306000,1,1
flo_1692565200_00613,39.802,399.608,1692565200,1694206800,2,1
fir_906238800_00838,-0.114,400.031,906238800,906325200,1,1
ear_1121115600_00426,-30.021,400.31,1121115600,1121115600,4,3
fir_1314392400_00839,38.01,250.178,1314392400,1318194000,1,1
fir_1757538000_00840,-2.479,299.622,1757538000,1757883600,1,2
